Dates,RP,LO
2003-04-22 00:00:00,0.011149378354153215,0.005138947740347145
2003-04-23 00:00:00,-0.0015037913208663112,9.803647008069981e-05
2003-04-24 00:00:00,0.008830599966240625,0.004120377522781526
2003-04-25 00:00:00,-0.00039381541716177924,-0.0002787321951568676
2003-04-28 00:00:00,0.0016763237034649542,0.000395738544090177
2003-04-29 00:00:00,0.011092810618180222,0.00547049003851409
2003-04-30 00:00:00,0.009857945155531286,0.00411844344548146
2003-05-01 00:00:00,0.009319028753627119,0.003786619506402829
2003-05-02 00:00:00,-0.0018956946739857312,-0.0016996703033388425
2003-05-05 00:00:00,0.010760992912242964,0.005362899757127503
2003-05-06 00:00:00,0.014450800530632704,0.006263685263479368
2003-05-07 00:00:00,-0.0032522103398994,-0.0016859222623565645
2003-05-08 00:00:00,0.010872049303236039,0.004916469223048995
2003-05-09 00:00:00,0.0012849457037276944,-0.00042225754905794163
2003-05-12 00:00:00,0.012890719056240434,0.004611203750004153
2003-05-13 00:00:00,-0.0008958028054538594,-0.001245189722905816
2003-05-14 00:00:00,-0.005052442899246879,-0.003782410774970158
2003-05-15 00:00:00,-0.007963228185259156,-0.005320548322871886
2003-05-16 00:00:00,0.02029432180453166,0.009586407772946321
2003-05-19 00:00:00,0.005780733974695757,0.0007225714748657347
2003-05-20 00:00:00,0.009012728047603703,0.004174596058942171
2003-05-21 00:00:00,-0.004532893500772744,-0.00270203965288291
2003-05-22 00:00:00,0.006062183834428416,0.001784189993026138
2003-05-23 00:00:00,0.012657961661842899,0.004836061217572933
2003-05-26 00:00:00,0.0013858435087191155,0.0011922656990938079
2003-05-27 00:00:00,-0.005042074752789054,-0.004418478862353231
2003-05-28 00:00:00,-0.006552571124107305,-0.0036746182023761854
2003-05-29 00:00:00,0.0052891750342658195,0.00420824419933658
2003-05-30 00:00:00,-0.0058531567534432,-0.0035896039977676413
2003-06-02 00:00:00,-0.0005714280325191871,-0.00018003646382998523
2003-06-03 00:00:00,-0.002034063019233316,-0.0018375388394002142
2003-06-04 00:00:00,-0.007932352599988613,-0.006083856767324975
2003-06-05 00:00:00,0.021304093091105536,0.00996785791439298
2003-06-06 00:00:00,-0.01062251940126291,-0.006255119350498184
2003-06-09 00:00:00,-0.0006654330559053691,0.00019001874876018737
2003-06-10 00:00:00,0.0005653471737733862,-0.0002497264143032879
2003-06-11 00:00:00,0.012094462511532076,0.004206167168833345
2003-06-12 00:00:00,0.003934295510454455,0.0021311346671736833
2003-06-13 00:00:00,0.010339511456030907,0.004408634992339929
2003-06-16 00:00:00,0.0013244805128252608,-0.0006551850729525215
2003-06-17 00:00:00,0.0019826474464042037,-0.00053599001400419
2003-06-18 00:00:00,-0.007846644539974081,-0.004774318624911913
